crudo_BPPD,agua_BAPD,presion_cabeza_psi,temperatura_cabeza_F,co2_gas_pressure_psi,calcio_ppm,magnesio_ppm,cloruros_ppm,sulfatos_ppm,alcalinidad_ppm,longitud_tuberia_pies,hierro_ppm,dosis_IC_ppm,mpy
17.5436584,1123.136342,122.0,104.0,6.1,747.0,306.0,10000.0,6.2,565.0,2184.4,7.2,55.81979247,15.41234566
43.3112366,1364.268763,109.0,91.4,6.431,1402.73,546.8625,8836.0,5.0,495.0,2825.0,0.335,38.29244823,6.563272274
86.1878,1319.8122,131.0,89.6,1.965,1723.354,315.965,10723.0,5.0,385.0,3505.1,0.518002807,80.0,6.465162847
28.3094,482.6906,113.0,104.0,2.486,1061.0,179.0,10096.0,5.09,345.0,4118.08,0.4,28.12810688,1.057387801
52.19375,782.90625,99.0,104.0,17.319606640000035,827.0,232.0,11400.0,9.1,440.0,3072.0,1.01,32.64645757,1.265301133
36.35324,999.64676,107.0,89.6,2.14,2444.758,401.0325,7600.0,5.0,315.0,3736.53,0.42,0.0,6.40832091
37.65,966.35,119.0,100.4,3.57,1000.0,251.0,9325.0,5.0,527.0,2690.3,3.0,0.0,1.723559088
10.266723,148.833277,125.0,93.2,17.319606640000035,1721.0,248.0,12732.0,5.51,502.0,2942.13,10.7,70.17846161,0.831356308
7.270445,581.429555,82.0,98.6828071,8.2,1104.0,155.06,10440.0,10.0,546.0,3031.0,11.78,0.0,15.00392707
45.45303,661.54697,64.0,104.0,4.48,1050.0,320.0,9869.0,5.0,455.0,2735.77,7.93,90.0,0.483844025
27.51654,990.48346,188.0,104.0,7.52,1017.0,285.0,13329.0,5.19,456.0,2862.0,1.6,85.0,5.993683782
39.0322848,975.8477152,104.0,101.6927003,2.6,2947.0,258.55,11156.0,10.0,410.0,3782.0,2.41,39.75216066,15.1471576
24.293,1675.707,116.0,104.0,2.436,989.0,269.0,10800.0,7.3,369.0,3710.84,1.1,0.0,-50.0
14.71355,500.28645,62.0,100.4,1.86,1081.0,353.0,9681.0,5.15,643.0,2465.63,0.22,48.0,1.13235057
100.0,1500.0,41.0,95.0,1.23,2745.343,340.27,13400.0,5.0,385.0,3789.64,0.85,115.0,12.13750218
56.74773,681.00227,95.0,94.46,4.4448,1062.7,160.3,8087.0,1.0,568.7,2704.74,3.94,33.40320833,0.093
15.040704,691.759296,90.0,95.0,5.4,881.716,729.15,10801.0,5.0,485.0,2617.5,7.662932589,58.28792514,15.37741711
45.6924,1462.3076,41.0,95.0,1.23,1061.0,340.27,13400.0,5.0,385.0,3789.64,0.85,115.0,7.497313296
38.9994366,1169.910563,125.0,95.0,6.25,706.0,133.2,7058.0,10.0,642.56,2541.45,8.92,40.86360142,14.80589268
54.5247261,763.3052739,86.0,95.0,0.86,821.599,704.845,10180.0,12.6,450.0,3277.0,3.851351964,56.51770218,14.97742305
9.41456,396.38544,105.0,107.6,4.2,821.599,291.66,10414.0,5.0,531.0,2681.0,0.682,60.0,8.353334652
34.700694,451.099306,133.0,93.2,0.399,862.0,499.0,13787.0,5.0,625.0,2389.3,0.2,31.10323012,0.870334877
15.46326,618.53674,103.0,104.0,0.515,860.0,242.0,12100.0,5.5,373.83,3252.0,1.74,0.0,6.059188523
45.542,409.878,150.0,95.0,4.5,872.0,205.0,10290.0,10.0,432.6,3845.0,5.755,20.93005911,0.17
134.7322495506841,237.168,155.0,95.0,3.535,3254.3465780000006,477.9,25470.21228500006,10.0,329.1,4081.0,7.25,4.238298096,0.09
50.7162,311.2838,87.0,95.0,2.1052,605.0,172.0,10118.0,26.42,444.4,2899.0,6.015708171,26.61007169,1.5
54.722916,684.077084,117.0,100.4,14.04,987.0,474.0,11993.0,5.0,408.0,2412.8,8.3,26.3852826,1.01071338
21.38121,296.31879,108.0,114.8,1.08,861.677,291.66,10414.0,5.0,444.0,3676.96,0.462,0.0,0.717192329
134.7322495506841,414.63765,70.0,104.0,10.5,807.0,294.0,11700.0,15.4,546.0,2112.29,1.18,34.38526644,5.030422558
25.12314,916.87686,147.0,95.0,2.94,1120.0,197.6,9600.0,10.0,401.6,3438.18,5.96,38.07069125,0.277
41.25303,683.24697,126.0,98.6,7.56,664.6266,403.07625,12003.0,5.0,650.0,2308.0,1.145018566,0.0,6.483021787
44.8819,634.1181,180.0,95.28863024,6.84,1474.5,453.65,15169.0,10.0,519.0,3036.1,7.74,20.5769358,0.291667386
8.41694,1010.58306,68.0,104.0,5.44,948.0,245.0,10500.0,5.0,468.0,2939.85,3.15,0.0,-50.0
30.4164616,861.8235384,99.0,104.0,1.089,928.0,196.0,9750.0,6.9,352.0,3466.48,3.7,0.0,15.32580124
8.63765,1286.36235,110.0,107.6,3.3,1061.0,248.0,9905.0,5.0,438.0,3566.99,3.04,0.0,1.081701918
47.0855,1175.9145,123.0,92.55058251,1.845,1547.0,453.95,10256.0,10.0,540.0,3008.29,13.04,35.58614574,1.479180305
84.7092624,822.6307376,93.0,113.0,4.65,715.3923,347.0754,10223.0,11.3,192.0,3177.0,14.19798845,77.53282615,15.63869695
63.336,1028.664,75.0,95.0,3.0,1230.0,236.6,9515.0,10.0,632.52,2867.0,12.89,34.71137337,14.90424879
54.739125,165.760875,108.0,107.6,2.16,987.0,347.0,13304.0,5.0,568.0,2961.66,2.34,14.47429409,0.91373859
0.79,46.5328999614856,140.0,101.3031253,3.5,119.9,196.6,16416.0,10.0,797.2277740000007,1992.0,0.15,0.0,1.410416152
2.38221,78.61779,103.0,101.3657701,3.4818,1076.16777,300.8908407,10975.809,6.705779098,438.3416825,2944.38,4.146177397,0.0,5.633708741
25.04862,598.05138,57.0,104.0,5.7,1039.0,365.0,7769.0,5.0,249.0,2873.25,0.19,100.0,1.508820108
24.070488,674.029512,142.0,104.0,9.94,910.0,343.0,8124.0,5.0,362.0,3104.0,0.0029700999999999374,60.0,1.132452614
28.693431,373.006569,125.0,96.49635338,0.625,1036.0,285.3,10724.0,10.0,437.0,3628.39,10.14,29.03311153,5.955577228
30.93781,428.76219,151.0,104.0,6.04,915.0,205.0,10146.0,8.66,516.0,2347.32,1.31,0.0,5.14292099
21.70968,729.49032,112.0,97.37130889,5.6,1214.0,162.1,10184.0,10.0,499.0,3200.5,7.54,0.0,9.491031435
26.35288,402.84712,100.0,100.4,4.0,997.0,478.0,7869.0,5.0,74.42673090000001,3462.51,1.799,60.0,5.162329155
33.04431,759.95569,78.0,96.23596669,4.68,1538.19364,466.41295,9275.0,5.3,74.42673090000001,2647.0,17.4,38.30752146,9.572715441
34.69722,589.80278,99.0,100.4211134,2.9208,1098.151682,285.4874258,10659.24145,7.222535944,453.1356528,3296.42,4.511472287,50.0,0.921783244
0.0,552.1,167.0,111.2,1.67,1226.0,297.0,11267.0,5.0,381.0,4021.86,7.44,35.81801259,12.79464251
78.125,546.875,0.0,94.47072464,0.0,888.0,522.65,10193.0,10.0,609.0,2714.29,43.68198073000001,25.20800319,5.906
37.76772,453.23228,59.0,116.6,2.36,1021.989,182.2875,8742.0,5.0,561.0,2970.79,5.26,79.75120843,15.1604516
58.98312,1069.01688,185.0,95.0,11.1,864.0,486.0,11227.0,5.0,660.0,2383.9,13.9,0.0,1.232204725
30.725964,68.454036,167.0,101.1746734,4.175,3024.0,302.6,16060.0,10.0,345.0,4124.3,3.38,11.10713481,0.33
33.0786,1139.9214,102.0,104.0,2.04,1034.0,418.0,11105.0,5.0,240.0,2890.3,11.1,44.75878006,6.472761939
17.943068,1434.936932,133.0,113.0,6.65,1061.0,194.44,8820.0,5.0,474.0,2631.2,3.76,90.0,5.706910121
65.157435,691.759296,165.0,116.6,6.6,1071.0,290.0,12164.0,5.0,447.0,3301.0,1.0,24.57595071,1.141327966
24.1408,1287.8592,88.0,104.0,5.28,767.0,330.0,10200.0,5.0,423.0,2652.42,7.87,0.0,15.7127396
33.074672,122.125328,50.0,94.52854561,0.75,1528.0,423.2,18663.0,10.0,434.0,2398.0,12.34,16.92719589,1.1090553
19.76844,494.23156,104.0,89.6,2.08,2344.563,194.44,10070.0,5.0,330.0,3903.82,29.9,89.12099339,0.948465722
25.125624,198.074376,101.0,107.6,2.02,873.0,428.0,8168.0,7.17,595.0,2755.0,0.18,23.60056193,0.952746354
73.58505,840.51495,75.0,111.2,4.5,858.47076,322.2843,10025.0,11.7,202.0,2910.0,16.90609573,30.41697983,15.62872558
16.12809,1072.87191,106.0,111.2,3.18,1730.0,374.0,15699.0,5.0,373.0,3460.33,5.3,29.31677054,0.555554753
3.915113,46.5328999614856,68.0,86.0,0.34,2605.07,461.795,10830.0,5.0,170.0,4102.81,8.18,0.0,0.47285432
5.01061,445.98939,145.0,104.0,2.9,1420.0,258.0,13462.0,5.0,74.42673090000001,3619.73,12.5,80.0,0.646777082
87.839,428.861,52.0,107.6,2.08,1282.496,401.0325,13966.0,12.7,449.0,3451.0,0.381,9.5514964,1.164314657
12.241177,134.658823,100.0,96.81918186,1.0,507.5,228.53,11994.0,10.0,637.0,2270.1,4.46,22.15940657,0.222261201
35.4915969,1923.0484929349507,96.0,86.0,3.84,1162.262,619.7775,11655.0,5.0,505.0,2861.91,1.540618374,40.1696425,0.57250421
20.15375,330.34625,55.0,89.6,4.4,840.0,409.0,9060.0,7.92,613.0,2556.8,5.73,30.0,2.696084305
21.685068,498.714932,92.0,95.0,5.52,839.0,414.0,11621.0,5.0,580.0,3300.38,0.0029700999999999374,0.0,1.250450181
22.20859,396.82141,147.0,104.0,8.82,721.404,303.8125,7790.0,5.0,609.0,3036.1,0.224,31.81549024,0.557547179
37.00644,638.29356,190.0,122.0,13.3,956.0,441.0,10061.0,5.0,623.0,1992.0,4.033,0.0,5.896252361
11.39189,528.50811,77.0,96.8,4.62,1024.0,318.0,9165.0,5.0,389.0,2766.52,0.27,80.0,7.450857759
46.00927,552.29073,83.0,94.04172493,0.0,2712.0,333.55,12681.0,15.58,680.0,1992.0,15.77,26.32208415,14.74839325
23.781668,808.618332,111.0,101.2475078,3.2123,1169.509741,330.3161642,10430.40936,6.070271739,410.5022772,3309.85,4.42544799,100.0,5.003285817
40.62698,682.27302,176.0,99.62721228,5.28,1148.0,429.65,10714.0,10.0,646.0,2484.0,1.83,29.23403902,1.095348284
17.179141,584.120859,82.0,96.23122101,2.87,2702.0,260.2,10634.0,10.0,563.0,2709.87,43.68198073000001,36.22740519,8.147826449
80.40402,1125.59598,93.0,95.0,3.72,872.0,185.3,8306.0,10.0,471.88,3177.0,20.6,38.64979985,9.148660782
37.45857,789.44143,71.0,91.4,3.535,1162.262,826.37,9013.0,5.0,530.0,2808.87,0.781572716,0.0,10.03986903
36.84375,1142.15625,202.9108970000001,104.0,6.873,1021.989,364.575,12053.0,15.2,473.0,2374.11,0.798,28.09534763,0.411782149
0.0,404.8,52.0,89.6,2.08,1322.574,861.7446757925009,9635.0,5.0,510.0,3085.9,2.530231955,0.0,1.13968381
42.528,1286.472,112.0,95.0,4.48,2985.0,166.4,7544.0,4.0,474.7,3200.5,6.340859752,45.81014936,15.23306954
10.93704,355.46296,150.0,100.4,2.4,981.911,194.44,11252.0,5.0,400.0,3761.08,3.6,0.0,1.186888105
1.663728,88.756272,141.0,104.0,4.23,1135.0,121.525,12215.0,10.0,545.0,3672.35,14.9,89.96905437,5.087729023
28.8834,180.4166,154.0,95.0,3.08,1663.0,430.0,17782.0,5.0,110.0,3629.37,2.1,0.0,0.931046041
33.9141441,915.7958559,73.0,104.0,2.92,1062.067,291.66,9686.0,5.0,454.0,2617.48,1.2,58.6847244,8.987966035
6.635847,86.264153,176.0,104.0,1.76,1420.0,125.68,18218.0,14.7,488.0,3166.38,5.94,26.77649739,0.6076575
22.300895,602.199105,140.0,107.6,11.2,1312.3695,183.616875,12927.0,18.6,279.0,2617.43,4.615410756,16.42542471,0.828683136
31.0120928,341.1479072,110.0,103.6590348,11.0,109.15,184.75,9912.0,10.5,556.0,2919.31,2.18,23.75204634,2.8664639
28.054736,392.745264,49.0,101.7417904,0.245,869.0,213.18,7058.0,10.0,412.0,3407.94,2.38,33.79215412,1.203548801
51.84562,1207.15438,51.0,104.0,1.02,1058.0,321.0,9910.0,10.5,683.0,2538.0,6.6,36.27400726,5.025562246
68.409485,912.090515,170.0,122.0,2.55,92.50937214999998,534.71,8805.0,5.0,500.0,2595.16,0.413,0.0,1.715921456
30.95792,691.759296,115.0,95.0,1.15,316.0,318.0,9573.0,10.0,422.3,3951.32,0.312,40.94243998,0.90531405
40.19656,783.50344,85.0,100.4,2.9101,872.7,156.9,8121.0,4.25,643.5,2750.9,5.03,37.56083899,0.461
39.12,938.88,90.0,87.8,3.6,961.872,607.625,10712.0,5.0,510.0,2689.0,5.029612028,120.0,999.9
54.5105,880.4895,72.0,103.0963767,4.32,797.0,154.7,10399.0,10.0,584.0,2191.45,3.87,28.87832387,6.289542971
14.394506,379.005494,119.0,100.4,3.57,872.0,264.0,10833.0,5.0,500.0,3951.32,0.6,36.13363838,1.362044479
43.872101,940.027899,0.0,100.4,0.0,1000.0,251.0,9325.0,5.0,527.0,2690.3,3.0,0.0,15.3491679
18.5913,662.4087,65.0,93.69845172,0.975,3254.3465780000006,392.2,9866.0,10.0,469.0,2778.26,8.95,39.73720048,14.1731548
49.6503,589.3497,78.0,95.53145816,4.68,1538.19364,466.41295,9275.0,5.3,74.42673090000001,2647.0,17.4,33.59676781,11.81397266
72.3744,1363.6256,96.0,96.8,1.92,1431.0,416.0,13851.0,8.72,400.0,2981.7,7.9,30.2548243,0.417523915
43.9428637,615.1671363,104.0,96.62,3.6889,1356.1,133.8,7058.0,1.0,495.0,3096.1,2.69,37.19318873,15.12460615
50.062195,584.037805,109.0,104.0,3.27,1061.0,333.396,13600.0,5.0,432.0,3908.6,0.45,50.0,1.348923418
47.7015,1191.2985,125.0,95.0,6.25,706.0,133.2,7058.0,10.0,642.56,2541.45,8.92,40.50810447,14.81399066
130.653,1894.347,148.0,92.69513571,3.404,3233.0,249.8,10594.0,23.54,604.0,2452.22,18.08,32.30738965,5.169201081
15.16,363.84,80.0,96.8,4.8,1024.0,318.0,9165.0,5.0,389.0,2766.52,0.27,69.55240742,15.52145498
6.252498,869.447502,69.0,102.8840489,2.9381,972.9376193,318.6317123,9936.272696,5.649396561,471.4403217,2714.16,4.186417616,110.0,15.55846134
10.372646,171.827354,105.0,86.0,5.25,1420.0,258.0,14065.0,5.0,200.0,3064.0,0.0029700999999999374,60.0,1.997051274
3.5177921,94.9922079,70.0,106.1432757,7.7,1009.0,208.92,10978.0,10.0,663.0,2497.5,2.33,0.0,1.986166356
38.5065,731.6235,92.0,95.0,2.852,938.5,150.56,9404.0,10.0,582.0,2965.17,7.25,33.68994171,14.79657816
29.698,218.302,89.0,95.0,5.34,681.326,534.71,7166.0,5.0,545.0,2779.1,5.09604881,0.0,2.229910985
24.4925,460.5075,89.0,90.86,3.4589,1178.1,158.3,8160.0,1.0,470.3,2766.52,14.95,38.86537816,0.572
21.84396,46.5328999614856,60.0,94.02154282,3.0,1257.0,231.1,11757.0,10.0,559.0,2532.23,7.44,21.68080992,0.395380701
30.335305,470.164695,53.0,107.6,1.113,1247.0,340.0,7620.0,5.08,461.0,3196.86,0.84,90.0,11.83158098
25.5949,683.4051,111.0,101.9153982,8.88,1109.0,213.72,9724.0,10.0,501.0,3493.0,2.59,23.33333333,1.708399545
20.4828,1331.5172,44.0,104.0,1.32,1128.0,304.0,10840.0,5.0,540.0,3177.67,4.2,130.0,15.44667785
125.22097,1001.77903,145.0,95.72,5.6513,461.4,129.9,7809.0,3.13,668.3,2463.69,3.17,31.17733187,14.85500521
24.2333448,336.0066552,93.0,100.4,13.02,1168.0,323.0,9998.0,5.0,236.0,3463.68,0.67,0.0,12.26094619
33.94794,701.65206,140.0,93.69157503,0.42,1514.0,476.1,10880.0,10.0,423.0,3903.82,43.68198073000001,29.88297236,10.43138063
29.85444,178.04556,100.0,113.0,7.0,1081.0,403.0,10260.0,5.0,441.0,2878.1,1.0,0.0,1.035364926
42.16245,1222.83755,121.0,94.75679853,0.484,1417.0,348.4,12440.0,11.0,605.0,2758.0,15.9,31.16167218,3.796472187
24.91008,623.78992,65.0,104.0,3.25,886.1688,244.215,9692.0,8.06,400.0,2778.26,3.468493533,55.86664792,6.410859073
22.243048,622.856952,100.0,104.0,3.4,726.0,355.0,13600.0,5.0,528.0,2895.61,15.1,70.0,5.155402
6.76508,122.73492,71.0,105.4957733,7.81,1009.0,208.92,10978.0,10.0,663.0,2498.0,2.33,0.0,1.275662262
56.38968,1027.61032,130.0,107.6,5.07,878.91054,347.0754,11216.0,6.6,167.0,2541.2,3.203243288,30.7100956,6.069964098
35.0142,835.9858,60.0,96.8,9.6,1024.0,397.0,10394.0,5.0,522.0,2687.05,4.1,70.0,15.38508761
32.8133,1085.1867,72.0,104.0,2.88,1066.0,314.0,11027.0,5.0,503.0,3330.34,5.6,85.42133058,9.688070514
76.8515,315.6485,113.0,89.42,1.9298,2146.1,357.2,17062.0,3.68,439.45,3309.85,26.11,13.56135175,9.318
2.309002,46.5328999614856,140.0,97.63518767,5.6,3254.3465780000006,155.19,25470.21228500006,10.0,347.0,2837.0,10.23,0.0,1.321310438
22.987816,321.812184,113.0,107.6,3.39,1128.0,318.0,11774.0,5.0,428.0,3292.93,3.5,74.66666667,1.909408148
35.46844,496.53156,100.0,107.6,4.0,921.794,243.05,11729.0,5.0,501.0,3237.16,8.67,70.0,3.317340517
70.0252,1175.9748,89.0,95.0,2.67,848.5,215.55,9203.0,10.0,522.08,3330.34,22.11,36.09259765,14.9641294
56.59875,1452.70125,47.0,96.99715842,1.88,1246.0,229.44,10212.0,10.0,475.0,2920.58,8.03,0.0,7.639923882
17.09554,113.50446,155.0,100.4,3.1,1389.0,433.0,9797.0,6.36,477.0,3929.86,12.8,110.0,2.38641302
32.608125,529.891875,130.0,93.2,13.0,839.0,459.0,9947.0,5.0,480.0,2484.0,2.32,90.0,2.696084305
48.61064,1069.38936,102.0,122.0,0.612,1819.14042,247.911,18958.0,11.4,121.0,4300.370038970001,17.6638045,32.65677412,15.47150719
26.21272,99.38728,144.0,95.0,2.16,2297.0,519.6,13410.0,10.0,236.9,3929.86,6.75,15.51487293,500.0
33.167673,447.732327,157.0,95.0,9.42,864.0,486.0,11227.0,5.0,660.0,2383.9,13.9,21.91234245,1.643419291
4.430835,709.069165,140.0,104.0,2.8,1339.0,157.0,10797.0,7.73,290.0,3844.87,10.01385136,0.0,5.555223185
46.28016,1249.71984,131.0,95.0,2.3876,823.0,191.7,9136.0,10.0,371.48,4002.0,4.66,38.23626066,2.424854734
17.23176,666.56824,0.0,122.0,0.0,1287.70614,446.2398,12705.0,6.7,142.0,3458.63,5.694812231,0.0,2.337809903
13.53615,691.759296,85.0,101.0116907,4.0281,965.758315,317.9851489,10857.09999,6.969306374,520.5776094,2198.6,4.353551825,30.0,5.082164013
45.25362,1040.74638,125.0,93.2,11.25,1162.262,510.405,9203.0,5.0,555.0,2839.0,8.267968983,120.0,7.139232661
23.149074,578.750926,202.9108970000001,103.0928226,6.3,858.0,149.93,11299.0,10.0,577.0,3428.2,2.08,0.0,1.909035581
91.035054,1089.704946,180.0,95.0,2.7,1442.808,291.66,8193.0,5.0,555.0,3563.06,0.454,106.7579278,5.92642101
24.375648,200.824352,0.0,107.6,3.535,1465.0,384.0,11306.0,5.54,530.0,3461.91,6.5,0.0,1.177053649
5.825822,553.274178,98.0,96.51101643,0.196,1141.5,219.0,11044.0,10.0,468.0,2674.49,33.38,50.0,14.99294891
50.7024,957.2976,131.0,107.6,11.79,1047.0,289.0,11352.0,6.9,401.0,3369.17,2.74,0.0,1.003075747
46.2757,507.9243,105.0,103.6699092,4.2,1064.5,215.18,11217.0,10.0,508.0,2837.34,1.96,23.07209119,0.873615166
13.62288,1110.37712,130.0,96.8,3.9,1095.0,356.0,12458.0,5.0,240.0,2541.2,2.8,0.0,7.281718913
28.179,1098.981,64.0,114.8,2.176,1103.74812,247.911,10819.0,10.9,157.0,2659.45,16.99730142,111.4055993,15.5792532
75.0772,1167.9228,110.0,105.8,8.8,902.0,231.0,7382.0,5.0,612.0,3041.0,1.23,24.74390596,1.24747999
99.2015078,1923.0484929349507,126.0,95.0,6.3,845.0,247.8,8671.0,10.0,694.76,2478.92,12.63,36.82569095,0.79
31.56064,954.70936,0.0,107.6,0.0,781.521,279.5075,7762.0,9.0,594.0,2877.17,0.621,34.20034842,0.602167033
7.6875,238.3125,116.0,96.12092062,2.9,2466.0,254.75,14446.0,10.0,443.0,2338.0,43.68198073000001,24.10957377,0.283713264
21.06,1031.94,120.0,95.0,3.0,1803.35,259.84,9643.0,10.0,532.0,2754.53,6.3,35.77242839,14.81480529
51.377998,46.5328999614856,202.9108970000001,95.0,1.03,3220.0,487.2,23321.0,4.0,191.9,3882.0,5.596304508,3.190161076,0.19
47.72604,811.27396,170.0,107.6,17.319606640000035,1239.0,133.0,11197.0,5.71,330.0,3561.16,10.41741008,38.1795885,9.595523104
118.63518,1700.36482,54.0,103.9941452,3.24,175.0,211.7,9711.0,10.0,441.0,3177.67,4.42,34.07886012,11.0771961
0.0,701.45,39.0,95.18,1.2471,542.0,125.4,7290.0,3.69,594.0,2647.0,7.18,47.65918268,6.39
49.319,1605.681,117.0,104.0,4.68,1097.0,276.0,10653.0,5.0,531.0,2435.0,4.8,100.0,15.34013231
44.01965,500.98035,48.0,104.0,1.92,861.677,315.965,9979.0,5.2,589.0,2535.0,0.626,0.0,6.479258316
21.6805938,732.6894062,145.0,95.0,11.6,741.443,692.6925,8977.0,5.0,550.0,2964.0,5.947275335,103.1028147,7.586833455
21.93576,690.26424,125.0,97.02409159,6.25,1214.0,162.1,10184.0,10.0,499.0,3196.45,7.54,0.0,1.570806436
41.2335,1267.7665,57.0,111.2,2.85,1001.95,291.66,9099.0,5.0,512.0,2613.9,1.6,80.0,1.147507726
22.40835,467.39165,115.0,100.4,3.45,872.0,264.0,10833.0,5.0,500.0,3951.32,0.6,0.0,3.615146094
23.7832,844.2168,138.0,104.0,6.9,821.599,255.2025,10799.0,9.1,667.0,2459.35,0.627,30.55752663,5.122057214
113.7850074,967.2049926,102.2,95.0,0.9198,865.0,239.2,10258.0,10.0,552.2,2435.0,10.79,29.91148233,7.702
58.08958,631.81042,95.0,107.6,3.8,761.482,206.5925,11764.0,5.0,700.0,2571.5,2.49,23.25564934,2.263719787
25.39375,787.20625,124.0,101.8725638,2.48,980.0,146.2,11366.0,10.0,611.0,3166.0,2.13,45.0,1.043130887
48.83148,1294.16852,96.0,107.6,3.84,1120.0,291.0,11414.0,5.76,381.0,2638.62,1.99,121.7168154,0.592009668
121.87769,648.62231,145.0,104.0,2.9,1686.0,511.0,12999.0,5.0,527.0,3615.86,5.9,17.41509137,2.658914493
38.5792862,446.4507138,153.0,111.2,3.06,1867.0,528.0,20394.0,5.0,263.0,3989.74,1.9,0.0,15.12174941
32.56965,658.93035,170.0,95.0,7.7479,339.0,414.6,7370.0,10.0,473.8,2949.48,2.88,35.15995099,9.98
23.9543404,718.5856596,138.0,93.2,6.21,1442.808,279.5075,8997.0,5.0,480.0,2982.0,0.662,34.75307396,0.49296588
114.1635,1772.8365,48.0,95.0,1.44,2745.343,340.27,13400.0,5.0,385.0,3789.64,0.85,0.0,1.24830888
36.163,687.097,140.0,100.0907032,7.0,864.5,194.4,9551.0,10.0,460.0,2606.0,5.16,31.43767711,3.554415236
29.7281068,571.8118932,67.0,95.0,1.2979,1130.0,225.4,10139.0,10.0,311.24,4300.370038970001,13.11,44.4908107,1.048194799
69.674501,1440.065499,88.0,98.59822867,4.4,1083.0,231.85,9311.0,10.0,528.0,2652.42,15.41,39.29262327,15.2590938
8.35692,420.64308,118.0,98.6,4.2682,856.0,221.2,8049.0,1.57,297.0,2620.6,21.33,43.32240739,15.2107611
28.9989864,753.9110136,146.0,96.80520081,2.19,974.0,221.54,8026.0,10.0,540.0,3343.18,9.92,35.52228269,0.531744366
22.47306,1123.52694,96.0,104.0,3.264,726.0,355.0,13600.0,5.0,528.0,2895.61,15.1,22.51482777,0.68433188
20.396875,632.303125,107.0,104.0,5.35,1162.0,299.0,12417.0,5.0,477.0,3246.72,3.0,0.0,14.82209898
17.83782,333.16218,74.0,100.4,4.44,2069.0,246.0,14467.0,5.0,210.0,3513.52,28.8,60.0,2.837896564
27.86,250.74,130.0,95.0,7.8,1061.0,534.71,7166.0,5.0,545.0,2779.1,5.022273149,0.0,14.85547464
45.7638,1668.2362,118.0,96.8,6.726,1462.847,413.185,9954.0,5.0,470.0,2604.0,0.416,90.0,6.998081358
46.48262,837.21738,67.0,98.96,2.0093,1153.4,177.0,9326.0,1.0,517.0,3366.43,22.77,35.7854822,15.18157121
0.0,354.86,109.0,96.45792798,1.635,2040.0,185.4,10133.0,10.0,467.0,3696.6,37.66,37.71740687,0.75949517
21.495342,125.904658,92.0,122.0,5.52,1871.0,385.0,13078.0,5.7,384.0,4031.63,0.74,15.43179021,0.259789028
69.7422,62.2578,60.0,104.0,1.8,961.872,861.7446757925009,14293.0,5.0,731.0,2190.82,8.16,69.3668226,1.02089689
10.938906,973.661094,128.0,95.0,1.92,1442.808,291.66,8193.0,5.0,555.0,3563.06,0.454,120.0,14.90003043
14.6696,865.3304,124.0,95.0,8.68,1242.418,704.845,9713.0,5.0,505.0,2612.3,1.818310753,50.0,0.941338217
14.225328,162.574672,158.0,95.0,1.896,1135.0,148.0,13450.0,48.45274896636758,391.4,3924.0,4.135,16.5182051,0.251629047
68.565,845.635,138.0,100.4,2.76,1686.0,333.0,10907.0,5.0,556.0,3033.0,2.9,33.64196264,14.98199554
17.58685,1037.41315,115.0,104.0,1.15,1237.0,319.0,12418.0,5.0,95.2,3562.42,18.3,29.91317917,0.963600813
17.847858,481.952142,165.0,95.0,2.842,670.0,161.1,7841.0,7.2,292.9,3743.0,5.389519185,35.50928383,0.301
66.9363,974.0637,105.0,122.0,4.2,92.50937214999998,215.18,11217.0,10.0,508.0,2837.34,1.96,0.0,1.291347418
17.716226,314.483774,163.0,96.8,1.63,1229.0,397.0,13827.0,5.0,502.0,3952.0,8.6,35.0,0.714465813
29.8659,851.1341,148.0,100.4,4.44,1342.613,595.4725,9236.0,5.0,435.0,3308.5,0.502988391,29.36130632,2.133445371
31.376076,454.923924,114.0,104.0,4.56,963.0,244.0,7868.0,5.0,614.0,2670.9,25.3,0.0,14.80294808
82.710139,775.189861,83.0,100.4,8.3,845.8884,427.3155,14670.0,5.37,625.0,1992.0,18.16349699,88.45548426,15.19357762
75.4029,707.5971,95.0,107.6,3.8,761.482,206.5925,11764.0,5.0,700.0,2571.5,2.49,22.14411159,1.041915181
41.9507571,565.2392429,93.0,107.6,8.37,1061.0,372.0,12724.0,5.0,630.0,2616.0,4.22,0.0,0.850323095
13.35124,1134.64876,134.0,98.74566599,0.268,321.2,202.52,16735.0,10.0,327.0,4105.0,7.44,130.0,9.861781309
14.84556,371.15444,160.0,95.0,1.6,3254.3465780000006,352.4225,14740.0,5.0,390.0,3150.61,0.574,100.0,0.248667108
16.385586,589.814414,106.0,107.6,9.54,961.872,279.5075,8218.0,5.0,497.0,2528.17,1.89,130.0,7.197365505
20.74668,975.25332,133.0,113.0,6.65,921.794,194.44,8820.0,5.0,474.0,2631.2,3.76,86.44265583,6.390152602
21.9573,765.0427,92.0,91.4,5.428,1402.73,546.8625,8836.0,5.0,495.0,2825.0,0.335,80.0,0.445704415
13.94315,1115.05685,107.0,111.2,3.21,1730.0,374.0,15699.0,5.0,373.0,3460.33,5.3,29.66620096,0.318107397
8.65469,770.34531,110.0,100.4,8.8,966.7296,366.444,11835.0,6.79,485.0,2922.0,4.410583807,0.0,15.173898
4.48775,354.53225,147.0,94.62016179,0.735,1499.0,121.525,8969.0,10.0,500.0,3166.0,21.15,30.0,1.533428325
