agua_BAPD,presion_cabeza_psi,cloruros_ppm_diff,crudo_BPPD_diff,hierro_ppm,mpy
1464.21828,111.0,903.0,5.4570223,4.8,1.554351374
286.956,131.0,26.0,-6.7377199999999995,9.59,1.283122275
1108.65562,129.0,44.0,31.30038,0.518002807,9.40210334
143.12844,0.0,426.0,-34.47282,11.6,0.080260989
1923.6312495,150.0,-2315.0,71.87164,2.19,15.53356113
721.563309,128.0,2393.0,-17.606509000000003,6.1,9.974748165
659.34024,115.0,133.0,-60.476931,36.68,14.89235489
776.25702,80.0,-1012.89725,20.183220000000002,4.265471535,9.690827476
1072.286,75.0,-832.10275,66.87102,12.89,14.88096448
1673.84082,109.0,-676.0,-51.55482,12.3,9.317483256
345.183965,83.0,5831.0,-33.243145,18.16349699,15.22545507
900.51561,139.0,-4424.0,20.568355,5.3,11.62373167
696.380256,100.0,-1666.0,8.335353999999999,9.3,3.172
1815.545525,0.0,598.0,35.0147312,9.78,0.935
846.42465,86.0,1351.0,-35.7591252,6.38,0.038179707
601.342884,167.0,3536.0,100.73972484000002,10.43,0.180546916
1012.0302,105.0,-4516.0,-72.84527484000003,8.186504624,7.903308153
617.4,111.0,1463.0,6.630199999999995,5.14,0.005
1313.693,71.0,-1999.0,-12.292999999999992,0.781572716,15.31667835
358.84782,43.0,966.0,-34.45482,0.626,7.84639455
227.26875,90.0,3114.0,38.37907,5.862974426,0.333
864.18504,75.0,-1179.0,-48.31629,2.55,9.854677477
866.06325,171.0,-3166.0,40.92179,23.28,13.55047975
382.4886696,109.0,938.0,-36.2054196,4.0,0.572822444
1367.19171,58.0,224.0,47.1769596,6.6,14.36180433
454.22589,104.0,539.0,37.86582,30.5,9.232
1001.00496,93.0,-226.0,13.280929600000007,14.19798845,15.57842134
467.59207,133.0,-899.0,-99.64710960000001,3.41,0.55452765
92.3967,133.0,-1088.0,-8.704630000000002,0.499420609,9.97358484
567.3908,0.0,3493.0,6.0059,8.67,2.429912809
199.3,158.0,-1574.0,-12.6092,5.882660609,0.297
1279.71392,132.0,1545.0,48.28608,2.26,15.12187929
276.83769,118.0,-2591.0,-25.22377,4.0,0.159664163
826.519788,42.0,1285.0,17.117901999999997,4.1,0.552455424
289.64679,50.0,912.0,-2.8270020000000002,6.5,1.140553134
593.414682,117.0,-563.0,-23.867891999999998,4.38,0.793397274
1434.936932,133.0,-1923.0,4.457750000000001,3.76,5.706910121
856.1817,122.0,2294.0,12.375232,0.444565958,1.255768894
721.427877,180.0,1125.0,1.5538229999999977,1.64,0.593944199
1344.76056,91.0,-1905.0,35.367317,5.06707374,15.35862178
767.202192,121.0,-1131.0,-39.841632000000004,8.267968983,0.803478949
845.93,124.0,2635.0,-27.397808,0.28,1.460888174
945.22986,102.0,-2152.0,12.77014,0.522,15.42162166
308.2972185,116.0,3494.0,19.882641500000005,6.3,1.291563869
1174.2612,56.0,-2901.0,-2.913981500000002,2.9,15.57853622
1126.77714,130.0,-3221.0,-14.51594,2.67,15.45344523
1052.06981,143.0,8311.0,65.70733,12.87,14.78463069
1036.1637,115.0,-7782.0,-50.093889999999995,6.37,0.63
1001.1,49.0,2934.0,33.0637,1.121561326,15.34411375
272.820618,135.0,2211.0,-40.620618,10.7,0.59098928
411.7881528,0.0,-1583.0,0.7424652000000016,12.52,0.88
1604.81026,116.0,-1757.0,40.167892800000004,8.23,0.779038524
1790.60945,84.0,1968.0,-41.799189999999996,9.62,13.62248149
1197.125,67.0,-2070.0,0.48444999999999894,13.2,9.803852531
149.146134,167.0,4935.0,-12.221134,0.93,1.405324397
770.80893,180.0,-6032.0,12.367204000000001,0.454,8.233367934
720.16735,102.0,5549.0,37.31158,11.23,1.058256006
57.6288,202.97000000000003,11771.85000000002,66.03855,4.315185943,1.259650527
756.92232,131.0,-14033.85000000002,-71.49352,4.98,0.281224551
1317.09414,52.0,1920.0,-10.971820000000001,0.85,6.880743202
642.8635011,170.0,-5103.0,-22.839361099999998,10.65961501,1.860029965
337.856538,202.97000000000003,6310.0,113.74857594000002,3.25,0.206894994
408.8448,155.0,-1062.0,-70.45987484000003,5.0,0.2
1124.7482,85.0,-5677.0,-42.10339999999999,1.22,2.200703903
921.909,90.0,3472.0,-14.1608,0.86,15.50063858
688.02435,139.0,-4282.0,12.384650000000002,0.4,1.616632232
155.11127,177.0,1795.0,-8.586920000000001,23.8,1.097407209
300.32142,84.0,1561.0,0.6898499999999999,0.462,5.567486995
1923.6312495,84.0,-2109.0,90.49437,6.3,1.06711276
466.44603,88.0,250.0,-68.51898,21.19,9.324
